ifp_id,date,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,arch_acf,garch_acf,arch_r2,garch_r2,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,stability,hw_alpha,hw_beta,hw_gamma,unitroot_kpss,unitroot_pp,series_length,ratio,skew
1730,2018-06-22,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-23,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-24,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-25,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-26,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-27,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-28,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-29,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-06-30,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-01,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-02,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-03,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-04,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-05,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-06,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-07,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-08,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-09,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-10,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-11,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-12,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-13,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-14,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-15,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-16,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-17,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-18,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-19,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-20,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-21,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-22,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-23,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-24,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-25,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-26,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-27,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-28,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-29,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-30,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
1730,2018-07-31,0.9249,3.2145,0.3033,0.3394,-0.3293,0.4307,0,0.8864,2,0.5995,18,0.1528,0.0786,0.205,0.1018,0.9999,0.0906,0.9946,0.0156,0.5408,0.8904,0.1485,0.5341,0,0,1,0.969,1.0985e-06,1.4325,6.3617,0.3636,0.8934,0,0,0,1.0297,0,0,0,0.3677,-0.2194,60,0.004503446470407316,14.930551036380276
2126,2018-06-08,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-09,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-10,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-11,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-12,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-13,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-14,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-15,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-16,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-17,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-18,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-19,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-20,-0.2362,0.2631,-0.584,0.7208,-0.7488,1.1572,0,0.2393,23,0.98,3,0.123,0.1003,0.2866,0.2563,0.0001,0.0001,0.5,0.1425,0.5176,0.1137,0.5137,0.7134,0,0,1,0.1257,0.0011,0.4129,0.9095,-0.368,0.3842,0,0,0,0.0443,0,0,0,0.1345,-51.0548,41,0.24336247007228784,5.134411204927808
2126,2018-06-21,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-22,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-23,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-24,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-25,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-26,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-27,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-28,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-29,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-06-30,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-07-01,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-07-02,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-07-03,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-07-04,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
2126,2018-07-05,-0.2269,0.264,-0.6411,0.7915,-0.7701,1.1512,0,0.102,24,0.9836,3,0.0372,0.036,0.1256,0.1302,0.0001,0.0001,0.5,0.1715,0.5211,0.0938,0.519,0.9677,0,0,1,0.1113,0.0013,-0.198,0.3353,-0.357,0.3494,0,0,0,0.0486,0,0,0,0.0665,-53.0567,42,0.24312765716869497,5.129734574308305
